property_type,subtype,price_eur,num_rooms,living_area_m2,fully_equipped_kitchen,furnished,terrace,terrace_area_m2,garden,garden_area_m2,land_surface_m2,num_facades,swimming_pool,num_bathrooms,dist_train_km,dist_bus_km,postal_code,wallonie_bx,building_state
House,Residence,175000.0,3.0,154.0,0.0,0.0,1.0,0.0,1.0,0.0,315.0,3.0,0.0,2.0,1.9,0.118,7390,1,5.0
House,Residence,199000.0,3.0,169.0,1.0,0.0,1.0,0.0,1.0,0.0,142.0,2.0,0.0,2.0,4.8,0.143,9450,0,5.0
House,Mixed Building,749000.0,8.0,210.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.436,0.028,4000,1,9.0
House,Villa,448000.0,4.0,185.0,0.0,0.0,1.0,18.0,1.0,0.0,1237.0,4.0,0.0,2.0,5.4,0.234,4845,1,5.0
House,Residence,885000.0,4.0,365.0,0.0,0.0,1.0,40.0,1.0,0.0,1233.0,2.0,1.0,3.0,0.505,0.472,3520,0,5.0
House,Residence,120000.0,4.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.707469745444429,0.0,2.0,7.2,0.229,8890,0,5.0
Apartment,Penthouse,1650000.0,3.0,204.0,0.0,0.0,1.0,46.0,0.0,0.0,0.0,2.0,0.0,2.0,2.8,0.092,1200,1,10.0
House,Residence,175000.0,2.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,123.0,3.0,0.0,2.0,2.472569206067988,0.427,1370,1,4.0
Apartment,Apartment,195000.0,1.0,71.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.767,0.02,1081,1,5.0
Apartment,Apartment,419000.0,3.0,136.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.707469745444429,0.0,1.0,0.42,0.215,8370,0,5.0
House,Residence,250000.0,3.0,120.0,0.0,0.0,0.0,0.0,1.0,157.0,248.0,2.0,0.0,2.0,0.527,0.016,1480,1,6.0
Apartment,Apartment,275000.0,2.0,137.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.564,0.348,5590,1,6.0
House,Villa,1190000.0,6.0,526.0,0.0,0.0,1.0,0.0,1.0,0.0,5342.0,4.0,1.0,3.0,5.2,0.256,1380,1,4.0
House,Residence,209000.0,5.0,150.0,0.0,0.0,0.0,0.0,1.0,0.0,258.0,3.0,0.0,2.0,0.503,0.24,4000,1,5.0
Apartment,Apartment,275000.0,2.0,89.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.9,0.309,2440,0,6.0
Apartment,Apartment,241500.0,2.0,87.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,2.0,0.0,1.0,1.1,0.044,9600,0,5.0
House,Residence,449000.0,3.0,115.0,1.0,0.0,1.0,0.0,1.0,0.0,558.0,3.0,0.0,2.0,2.3,0.013,9500,0,10.0
House,Residence,330000.0,4.0,173.0,0.0,0.0,1.0,0.0,0.0,0.0,110.0,2.707469745444429,0.0,2.0,0.636,0.143,8370,0,4.0
Apartment,Apartment,339000.0,3.0,136.0,0.0,0.0,1.0,20.0,1.0,550.0,0.0,2.0,0.0,2.0,1.4,0.468,4300,1,5.0
House,Residence,799000.0,5.0,219.0,0.0,0.0,1.0,0.0,1.0,0.0,624.0,3.0,0.0,2.0,1.5,0.644,9300,0,6.0
Apartment,Apartment,295000.0,2.0,80.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.707469745444429,0.0,1.0,0.394,0.28,8700,0,10.0
Apartment,Apartment,345000.0,1.0,60.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.707469745444429,1.0,1.0,1.6,0.267,1410,1,9.0
Apartment,Apartment,530000.0,4.0,114.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.831,0.402,8300,0,4.0
Apartment,Apartment,255000.0,2.0,70.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.604,0.2,8000,0,6.0
House,Residence,90000.0,3.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0,3.0,0.0,2.0,3.0,0.12,6040,1,4.0
Apartment,Studio,180000.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.3,0.19,3000,0,5.0
Apartment,Triplex,595000.0,3.0,190.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,1.4,0.028,1050,1,8.0
House,Residence,795000.0,4.0,208.0,1.0,0.0,1.0,14.0,1.0,559.0,559.0,4.0,0.0,2.0,0.245,0.389,1330,1,10.0
Apartment,Apartment,399000.0,3.0,133.0,1.0,0.0,1.0,11.0,0.0,0.0,0.0,2.0,0.0,2.0,0.821,0.43,1020,1,10.0
Apartment,Apartment,315000.0,2.0,96.0,0.0,0.0,1.0,18.0,1.0,0.0,0.0,3.0,0.0,1.0,0.185,0.124,2560,0,10.0
Apartment,Apartment,645000.0,3.0,153.0,1.0,0.0,1.0,15.0,0.0,0.0,0.0,2.0,0.0,2.0,1.1,0.147,1180,1,6.0
House,Residence,240000.0,4.0,248.0,0.0,0.0,1.0,37.0,1.0,135.0,340.0,3.0,0.0,2.0,4.3,0.42,7370,1,3.0
House,Residence,585000.0,5.0,309.0,0.0,0.0,1.0,37.0,1.0,1078.0,1218.0,4.0,1.0,2.0,6.7,0.184,6940,1,5.0
Apartment,Duplex,447375.0,3.0,148.0,1.0,0.0,1.0,11.0,0.0,0.0,0.0,4.0,0.0,1.0,1.7,0.259,9890,0,10.0
Apartment,Apartment,140000.0,1.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.892,0.129,1210,1,4.0
Apartment,Apartment,189000.0,2.0,104.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.7,0.151,5100,1,6.0
Apartment,Apartment,499000.0,2.0,98.0,0.0,0.0,1.0,24.0,0.0,0.0,0.0,3.0,0.0,1.0,2.2,0.83,8400,0,9.0
Apartment,Apartment,420000.0,2.0,110.0,0.0,0.0,1.0,115.0,0.0,0.0,0.0,2.0,0.0,2.0,1.7,0.065,1160,1,9.0
House,Residence,585000.0,4.0,253.0,0.0,0.0,1.0,16.0,1.0,0.0,521.0,4.0,0.0,2.0,1.7,0.964,3520,0,5.0
Apartment,Duplex,349000.0,2.0,119.0,1.0,0.0,1.0,10.0,0.0,0.0,0.0,4.0,0.0,2.0,0.81,0.262,9050,0,6.0
House,Mansion,1500000.0,8.0,660.0,1.0,0.0,1.0,10.0,1.0,0.0,29224.0,4.0,0.0,4.0,4.4,0.215,2860,0,5.0
House,Residence,477165.0,4.0,206.0,0.0,0.0,0.0,0.0,0.0,0.0,540.0,3.0,0.0,2.0,5.7,0.47,9550,0,10.0
Apartment,Apartment,367500.0,2.0,93.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,2.0,0.0,2.0,0.814,0.108,2570,0,10.0
House,Residence,99000.0,2.0,105.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.3,0.033,6850,1,4.0
House,Residence,295000.0,4.0,151.0,0.0,0.0,1.0,30.0,1.0,533.0,662.0,3.0,0.0,2.0,1.1,0.254,7800,1,6.0
Apartment,Apartment,80000.0,2.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.3,0.205,4000,1,5.0
House,Residence,269000.0,3.0,130.0,1.0,0.0,1.0,0.0,1.0,120.0,283.0,3.0,0.0,2.0,5.1,0.146,8930,0,6.0
Apartment,Duplex,449000.0,3.0,127.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.3,0.343,1932,0,9.0
House,Residence,460000.0,4.0,160.0,0.0,0.0,1.0,0.0,1.0,110.0,222.0,2.0,0.0,2.0,5.5,0.513,2930,0,6.0
Apartment,Ground Floor,400000.0,1.0,103.0,0.0,0.0,1.0,33.0,0.0,0.0,0.0,3.0,0.0,1.0,2.9,0.058,2280,0,6.0
House,Master House,325000.0,5.0,474.0,1.0,0.0,1.0,0.0,1.0,0.0,1300.0,4.0,0.0,2.0,4.7,0.607,7180,1,6.0
Apartment,Apartment,150000.0,3.0,95.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.707469745444429,0.0,2.0,8.6,0.207,8890,0,6.0
House,Residence,185000.0,2.0,120.0,0.0,0.0,1.0,25.0,1.0,850.0,0.0,2.707469745444429,0.0,2.0,0.702,0.108,5590,1,4.0
House,Residence,249000.0,2.0,160.0,0.0,0.0,1.0,0.0,1.0,0.0,460.0,2.0,0.0,2.0,0.63,0.451,2300,0,5.0
Apartment,Apartment,396450.0,2.0,105.0,1.0,0.0,1.0,31.0,1.0,0.0,0.0,2.0,0.0,2.0,1.3,0.193,9300,0,10.0
House,Mixed Building,850000.0,2.0,330.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,2.0,0.0,3.0,0.871,0.133,1040,1,3.0
Apartment,Apartment,245000.0,2.0,86.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.707469745444429,0.0,1.0,0.796,0.155,5000,1,5.0
House,Residence,595000.0,4.0,200.0,0.0,0.0,0.0,0.0,1.0,1008.0,1115.0,4.0,0.0,2.0,2.3,0.37,1332,1,4.0
House,Residence,249000.0,2.0,86.0,0.0,0.0,1.0,42.0,1.0,343.0,469.0,4.0,0.0,1.0,0.772,0.3,4180,1,6.0
House,Residence,437000.0,3.0,157.0,0.0,0.0,0.0,0.0,1.0,0.0,651.0,3.0,0.0,2.0,3.4,0.214,1745,0,10.0
House,Residence,290000.0,3.0,145.0,0.0,0.0,1.0,18.0,1.0,993.0,0.0,2.707469745444429,0.0,2.0,9.0,0.004,5540,1,10.0
Apartment,Apartment,175000.0,2.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.707469745444429,0.0,1.0,2.4,0.57,4420,1,6.0
House,Residence,398000.0,2.0,172.0,0.0,0.0,1.0,20.0,0.0,0.0,80.0,3.0,0.0,1.0,3.4,0.069,9000,0,4.0
Apartment,Apartment,269000.0,2.0,95.0,1.0,0.0,1.0,7.0,0.0,0.0,0.0,2.707469745444429,0.0,1.0,1.3,0.148,5100,1,10.0
House,Residence,299000.0,3.0,212.0,0.0,0.0,1.0,0.0,1.0,0.0,194.0,2.0,0.0,2.0,3.0,0.134,9140,0,6.0
Apartment,Apartment,225000.0,3.0,113.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,2.0,1.2,0.353,1060,1,4.0
Apartment,Apartment,477500.0,2.0,145.0,0.0,0.0,1.0,84.0,1.0,0.0,0.0,2.707469745444429,0.0,1.0,1.2,0.415,9120,0,5.0
Apartment,Apartment,165000.0,1.0,65.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,2.707469745444429,0.0,1.0,2.5,0.031,2860,0,6.0
Apartment,Penthouse,219000.0,2.0,69.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,2.0,0.0,1.0,1.3,0.232,9500,0,6.0
Apartment,Apartment,199000.0,1.0,75.0,1.0,0.0,1.0,20.0,1.0,50.0,0.0,2.707469745444429,0.0,1.0,4.0,0.121,4340,1,9.0
Apartment,Apartment,275000.0,2.0,123.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.742,0.088,2600,0,6.0
Apartment,Studio,355000.0,1.0,35.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,0.92,0.397,8301,0,5.0
House,Residence,319000.0,4.0,167.0,1.0,0.0,1.0,40.0,1.0,110.0,274.0,2.0,0.0,2.0,5.5,0.044,4620,1,6.0
Apartment,Apartment,159000.0,1.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.601,2060,0,4.0
Apartment,Apartment,315000.0,2.0,132.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.972,0.092,7500,1,6.0
House,Residence,475000.0,2.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,260.0,2.707469745444429,1.0,2.0,0.492,0.493,3500,0,6.0
Apartment,Loft,835000.0,3.0,199.0,0.0,0.0,1.0,15.0,1.0,0.0,0.0,2.707469745444429,0.0,2.0,1.8,0.547,9000,0,10.0
House,Residence,230000.0,6.0,385.0,0.0,0.0,1.0,0.0,1.0,600.0,0.0,3.0,1.0,2.0,2.8,0.039,6040,1,3.0
Apartment,Ground Floor,95000.0,2.0,95.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,2.0,8.2,0.748,8420,0,6.0
Apartment,Penthouse,450000.0,2.0,93.0,0.0,0.0,1.0,38.0,0.0,0.0,0.0,2.0,0.0,1.0,0.847,0.137,1180,1,9.0
Apartment,Apartment,325000.0,1.0,66.0,0.0,0.0,1.0,22.0,0.0,0.0,0.0,2.707469745444429,0.0,2.0,0.85,0.355,1050,1,6.0
House,Villa,985000.0,1.0,386.0,1.0,0.0,1.0,0.0,1.0,0.0,1870.0,3.0,0.0,1.0,1.6,0.177,1601,0,6.0
Apartment,Apartment,795000.0,3.0,130.0,0.0,0.0,1.0,21.0,0.0,0.0,0.0,2.0,0.0,4.0,3.0,0.271,1200,1,10.0
Apartment,Duplex,119000.0,2.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,5.6,0.054,4100,1,7.0
House,Residence,345000.0,3.0,127.0,1.0,0.0,1.0,17.0,1.0,0.0,639.0,4.0,0.0,2.0,0.499,0.166,1490,1,10.0
House,Residence,115000.0,4.0,150.0,0.0,0.0,1.0,30.0,1.0,0.0,345.0,2.0,0.0,2.0,0.614,0.102,5660,1,5.0
Apartment,Apartment,349900.0,3.0,85.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.707469745444429,0.0,1.0,5.2,0.375,8670,0,8.0
Apartment,Apartment,659000.0,4.0,161.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.707469745444429,0.0,2.0,5.4,0.411,8670,0,10.0
Apartment,Apartment,305000.0,2.0,96.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,2.707469745444429,0.0,2.0,4.3,0.117,2870,0,9.0
House,Residence,1045000.0,6.0,300.0,1.0,0.0,1.0,20.0,1.0,300.0,545.0,3.0,0.0,4.0,4.9,0.692,1150,1,9.0
Apartment,Penthouse,725000.0,3.0,127.0,0.0,0.0,1.0,29.0,0.0,0.0,0.0,3.0,0.0,4.0,1.5,0.65,1180,1,10.0
House,Residence,549000.0,4.0,226.0,0.0,0.0,1.0,0.0,1.0,0.0,910.0,4.0,0.0,2.0,7.9,0.287,2960,0,6.0
Apartment,Apartment,365000.0,2.0,121.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,3.0,0.0,2.0,0.686,0.033,1210,1,6.0
House,Residence,530000.0,3.0,120.0,1.0,0.0,1.0,13.0,1.0,85.0,182.0,2.0,0.0,2.0,0.938,0.245,9050,0,9.0
House,Residence,435974.0,3.0,154.0,1.0,0.0,1.0,0.0,1.0,0.0,275.0,3.0,0.0,2.0,0.936,0.266,1770,0,10.0
Apartment,Penthouse,449000.0,3.0,112.0,0.0,0.0,1.0,46.0,0.0,0.0,0.0,4.0,0.0,1.0,6.4,0.214,2520,0,6.0
Apartment,Apartment,169000.0,2.0,68.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.5,0.423,9300,0,8.0
House,Residence,327000.0,3.0,109.0,0.0,0.0,1.0,0.0,1.0,0.0,99.0,2.0,0.0,2.0,0.568,0.19,2300,0,6.0
Apartment,Apartment,527500.0,2.0,130.0,0.0,0.0,1.0,6.0,1.0,0.0,0.0,3.0,0.0,4.0,0.814,0.306,1180,1,10.0
Apartment,Apartment,299000.0,3.0,100.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,2.0,0.0,1.0,1.1,0.166,1082,1,6.0
House,Residence,439000.0,4.0,210.0,1.0,0.0,1.0,36.0,1.0,550.0,1092.0,4.0,0.0,1.0,1.7,0.925,8870,0,6.0
House,Residence,50000.0,3.0,138.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,2.0,0.0,2.0,2.472569206067988,0.845,6590,1,5.0
House,Residence,625000.0,2.0,251.0,0.0,0.0,1.0,15.0,1.0,0.0,585.0,3.0,0.0,2.0,5.3,0.455,2890,0,6.0
Apartment,Apartment,225000.0,2.0,68.0,1.0,0.0,1.0,10.0,0.0,0.0,0.0,2.707469745444429,0.0,1.0,2.8,0.1,1070,1,6.0
House,Residence,460000.0,4.0,207.0,1.0,0.0,1.0,21.0,1.0,408.0,685.0,3.0,0.0,2.0,4.2,1.5,9100,0,9.0
House,Residence,585000.0,3.0,182.0,1.0,0.0,1.0,0.0,1.0,0.0,756.0,4.0,0.0,2.0,1.4,0.396,3150,0,9.0
Apartment,Apartment,199000.0,2.0,75.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,4.0,0.0,2.0,0.647,0.095,1020,1,5.0
Apartment,Apartment,335900.0,5.0,122.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.933,0.384,3970,0,5.0
House,Residence,225000.0,3.0,130.0,0.0,0.0,1.0,43.0,0.0,0.0,158.0,2.0,0.0,1.0,2.5,0.129,4430,1,4.0
House,Residence,350000.0,4.0,173.0,0.0,0.0,1.0,0.0,1.0,0.0,345.0,3.0,0.0,2.0,0.374,0.281,2180,0,4.0
Apartment,Apartment,617500.0,3.0,123.0,0.0,0.0,1.0,35.0,1.0,0.0,0.0,3.0,0.0,4.0,0.814,0.306,1180,1,10.0
House,Residence,775000.0,6.0,210.0,0.0,1.0,1.0,15.0,1.0,30.0,0.0,2.707469745444429,0.0,2.0,0.944,0.369,1060,1,5.0
House,Residence,775000.0,4.0,314.0,0.0,0.0,1.0,0.0,1.0,0.0,1565.0,4.0,0.0,2.0,5.5,0.568,2275,0,9.0
House,Residence,239000.0,3.0,125.0,1.0,0.0,1.0,0.0,1.0,135.0,214.0,3.0,0.0,2.0,1.5,0.016,4420,1,9.0
House,Residence,785000.0,3.0,308.0,1.0,0.0,1.0,7.0,1.0,0.0,0.0,3.0,0.0,3.0,3.5,0.228,1020,1,10.0
Apartment,Apartment,210000.0,2.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.707469745444429,0.0,1.0,1.4,0.12,4040,1,9.0
Apartment,Apartment,380000.0,5.0,180.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.707469745444429,0.0,2.0,0.937,0.155,4500,1,6.0
Apartment,Apartment,265000.0,2.0,93.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.688,0.244,8400,0,4.0
House,Residence,127000.0,4.0,131.0,1.0,0.0,1.0,38.0,1.0,302.0,390.0,2.0,0.0,1.0,2.8,0.039,6040,1,3.0
Apartment,Studio,59000.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.707469745444429,0.0,2.0,0.804,0.622,4102,1,3.0
Apartment,Apartment,1195000.0,3.0,176.0,0.0,0.0,1.0,26.0,1.0,157.0,0.0,2.0,0.0,4.0,5.0,1.3,1933,0,10.0
House,Residence,999500.0,6.0,591.0,0.0,0.0,1.0,0.0,1.0,0.0,6081.0,4.0,0.0,2.0,5.5,0.593,9340,0,6.0
House,Residence,489000.0,4.0,212.0,0.0,0.0,1.0,0.0,1.0,0.0,364.0,3.0,0.0,2.0,8.2,0.013,2340,0,10.0
House,Mixed Building,570000.0,3.0,200.0,0.0,0.0,1.0,2.0,1.0,30.0,147.0,3.0,0.0,3.0,3.3,0.098,1120,1,6.0
House,Mixed Building,289000.0,1.0,110.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,4.7,0.607,7180,1,8.0
House,Residence,495000.0,4.0,325.0,0.0,0.0,1.0,0.0,1.0,100.0,600.0,3.0,0.0,2.0,0.969,0.108,7700,1,10.0
Apartment,Apartment,395000.0,2.0,110.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,5.9,0.103,2160,0,9.0
House,Residence,299000.0,3.0,261.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,2.0,0.0,2.0,0.89,0.096,2830,0,4.0
House,Residence,269000.0,3.0,151.0,0.0,0.0,1.0,0.0,1.0,0.0,660.0,2.0,0.0,2.0,4.7,0.71,3945,0,5.0
Apartment,Apartment,532000.0,2.0,113.0,0.0,0.0,1.0,16.0,1.0,18.0,0.0,2.0,0.0,2.0,4.2,0.207,1200,1,10.0
House,Residence,449000.0,3.0,189.0,0.0,0.0,1.0,0.0,1.0,0.0,194.0,2.0,0.0,2.0,3.0,0.376,2610,0,6.0
House,Residence,385000.0,5.0,400.0,1.0,0.0,1.0,0.0,1.0,64.0,320.0,2.0,0.0,3.0,1.1,0.157,9600,0,6.0
Apartment,Apartment,300000.0,2.0,95.0,0.0,0.0,1.0,18.0,0.0,0.0,0.0,2.707469745444429,0.0,1.0,1.2,0.018,1500,0,5.0
House,Residence,295000.0,3.0,125.0,0.0,0.0,1.0,16.0,1.0,0.0,1600.0,4.0,0.0,1.0,1.9,0.589,5300,1,4.0
House,Residence,309000.0,4.0,143.0,1.0,0.0,1.0,50.0,1.0,90.0,315.0,2.0,0.0,3.0,0.969,0.108,7700,1,6.0
House,Residence,269000.0,4.0,142.0,0.0,0.0,1.0,35.0,1.0,408.0,499.0,4.0,0.0,1.0,2.2,0.004,4802,1,6.0
Apartment,Apartment,275000.0,2.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.707469745444429,0.0,1.0,1.9,0.226,8400,0,8.0
Apartment,Apartment,285000.0,1.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.707469745444429,0.0,1.0,0.581,0.113,1050,1,5.0
House,Residence,445000.0,3.0,140.0,1.0,0.0,1.0,0.0,1.0,0.0,222.0,3.0,0.0,2.0,1.4,0.2,8500,0,10.0
Apartment,Apartment,695000.0,3.0,185.0,0.0,0.0,1.0,33.0,0.0,0.0,0.0,2.0,0.0,2.0,2.5,0.37,1150,1,4.0
House,Residence,610000.0,6.0,354.0,0.0,0.0,1.0,0.0,1.0,0.0,745.0,2.0,0.0,4.0,3.1,0.081,5190,1,6.0
House,Residence,215000.0,3.0,162.0,0.0,0.0,0.0,0.0,1.0,592.0,474.0,2.707469745444429,0.0,2.0,0.995,0.199,6880,1,4.0
House,Residence,179000.0,3.0,360.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.8,0.379,3550,0,2.0
House,Residence,107000.0,4.0,140.0,1.0,0.0,1.0,0.0,1.0,16.0,76.0,2.0,0.0,1.0,1.8,0.113,6030,1,6.0
Apartment,Apartment,259000.0,2.0,95.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,2.0,0.0,2.0,1.5,0.179,1080,1,5.0
Apartment,Apartment,275000.0,2.0,85.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,2.707469745444429,0.0,1.0,0.847,0.137,1180,1,4.0
House,Residence,55000.0,2.0,80.0,0.0,0.0,1.0,15.0,1.0,0.0,110.0,3.0,0.0,1.0,3.7,0.051,7370,1,4.0
Apartment,Apartment,725000.0,2.0,119.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,2.0,0.0,4.0,3.0,0.271,1200,1,10.0
House,Residence,375000.0,4.0,240.0,0.0,0.0,0.0,0.0,1.0,1597.0,2034.0,3.0,1.0,1.0,5.4,0.075,4845,1,5.0
Apartment,Apartment,190000.0,4.0,99.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.707469745444429,0.0,2.0,0.749,0.013,4000,1,8.0
House,Residence,249000.0,2.0,154.0,0.0,0.0,0.0,0.0,1.0,0.0,218.0,3.0,0.0,2.0,6.2,0.605,4602,1,5.0
Apartment,Apartment,1100000.0,11.0,429.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,3.0,0.0,2.0,0.805,0.049,1702,0,6.0
House,Residence,210000.0,2.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,3.0,0.0,2.0,4.8,0.032,3890,0,5.0
Apartment,Ground Floor,279000.0,2.0,100.0,0.0,0.0,1.0,25.0,1.0,0.0,0.0,2.0,0.0,1.0,1.9,0.115,1070,1,9.0
House,Mixed Building,1195000.0,1.0,635.0,1.0,0.0,0.0,0.0,0.0,0.0,3762.0,4.0,0.0,2.0,6.0,0.004,9700,0,9.0
House,Residence,369000.0,6.0,315.0,0.0,0.0,1.0,0.0,1.0,0.0,297.0,3.0,0.0,2.0,5.6,0.389,3920,0,5.0
Apartment,Apartment,395000.0,2.0,104.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.707469745444429,0.0,2.0,4.3,0.069,8670,0,9.0
House,Residence,456081.0,3.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.8,0.452,3520,0,10.0
Apartment,Apartment,490000.0,2.0,120.0,1.0,0.0,1.0,12.0,0.0,0.0,0.0,2.0,0.0,2.0,0.9,0.113,1190,1,6.0
House,Residence,330000.0,3.0,145.0,1.0,0.0,0.0,0.0,1.0,0.0,308.0,3.0,0.0,1.0,6.4,0.042,7730,1,10.0
House,Residence,349000.0,3.0,150.0,0.0,0.0,0.0,0.0,1.0,1650.0,2367.0,2.707469745444429,0.0,2.0,0.737,0.723,7060,1,6.0
House,Residence,349500.0,4.0,187.0,0.0,0.0,1.0,0.0,1.0,0.0,257.0,2.0,0.0,2.0,8.4,0.032,8480,0,10.0
Apartment,Apartment,275000.0,2.0,75.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.605,0.321,1180,1,3.0
Apartment,Apartment,479500.0,2.0,87.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.705,0.286,1040,1,10.0
Apartment,Apartment,339000.0,2.0,88.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.707469745444429,0.0,2.0,3.0,0.122,8660,0,8.0
House,Residence,330000.0,3.0,128.0,0.0,0.0,0.0,0.0,1.0,0.0,163.0,2.0,0.0,3.0,1.6,0.202,9900,0,10.0
Apartment,Apartment,335000.0,2.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.9,0.115,1070,1,6.0
Apartment,Apartment,154500.0,1.0,72.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,2.5,0.482,2440,0,9.0
Apartment,Apartment,229000.0,2.0,77.0,1.0,0.0,1.0,8.0,0.0,0.0,0.0,2.0,0.0,1.0,1.1,0.087,1080,1,9.0
Apartment,Duplex,225000.0,3.0,161.0,0.0,0.0,1.0,22.0,0.0,0.0,0.0,2.0,0.0,2.0,0.595,0.167,1030,1,4.0
House,Residence,495000.0,3.0,158.0,0.0,0.0,1.0,9.0,1.0,31.0,0.0,2.707469745444429,0.0,2.0,0.647,0.467,2640,0,10.0
House,Residence,320000.0,3.0,110.0,1.0,0.0,0.0,0.0,1.0,0.0,1152.0,4.0,0.0,2.0,5.5,0.191,5340,1,3.0
House,Residence,2850000.0,5.0,550.0,1.0,0.0,1.0,0.0,1.0,1900.0,2105.0,4.0,1.0,4.0,0.557,0.202,1640,0,9.0
House,Residence,149000.0,4.0,199.0,0.0,0.0,1.0,0.0,1.0,0.0,285.0,3.0,0.0,2.0,2.2,0.294,4180,1,5.0
Apartment,Apartment,225000.0,2.0,72.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.707469745444429,0.0,1.0,1.8,0.278,1070,1,5.0
