Zip Code,Municipality,Type of property,Subtype of property,Price,Type of sale,Number of rooms,Living Area,Fully equipped kitchen,Furnished,Terrace,Terrace Area,Garden,Garden Area,Surface of the land,Number of facades,Swimming pool,State of the building,price_per_m2,Region,building_state_encoded
4000,Liege,House,Mixed Building,249000.0,for sale,3.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,2.0,0.0,Normal,1886.3636363636363,Wallonia,5.0
4000,Glain,House,Residence,149500.0,for sale,3.0,120.0,0.0,0.0,1.0,16.0,1.0,245.0,455.0,2.0,0.0,Normal,1245.8333333333333,Wallonia,5.0
5100,Jambes,Apartment,Penthouse,395000.0,for sale,3.0,108.0,0.0,0.0,1.0,14.0,0.0,0.0,,,1.0,New,3657.4074074074074,Wallonia,9.0
1040,Etterbeek,Apartment,Apartment,390000.0,for sale,2.0,104.0,1.0,0.0,1.0,2.0,0.0,0.0,,2.0,0.0,Normal,3750.0,Brussels,5.0
7334,Hautrage,House,Residence,325000.0,for sale,3.0,290.0,0.0,0.0,1.0,40.0,1.0,417.0,670.0,3.0,0.0,Normal,1120.6896551724137,Wallonia,5.0
4802,Heusy,House,Residence,269000.0,for sale,4.0,142.0,0.0,0.0,1.0,35.0,1.0,408.0,499.0,4.0,0.0,Normal,1894.3661971830986,Wallonia,5.0
8600,Diksmuide,Apartment,Apartment,359000.0,for sale,3.0,129.0,0.0,0.0,1.0,,1.0,,,2.0,0.0,Excellent,2782.9457364341083,Flanders,8.0
1850,Grimbergen,Apartment,Duplex,260000.0,for sale,3.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,Excellent,3132.5301204819275,Flanders,8.0
1080,Sint Jans Molenbeek,House,Mixed Building,570000.0,for sale,3.0,200.0,1.0,0.0,1.0,30.0,1.0,20.0,,2.0,0.0,Normal,2850.0,Brussels,5.0
2170,Merksem,Apartment,Apartment,189900.0,for sale,2.0,90.0,0.0,0.0,1.0,,0.0,0.0,,4.0,0.0,Normal,2110.0,Flanders,5.0
1050,Elsene,Apartment,Duplex,745000.0,for sale,3.0,123.0,0.0,0.0,1.0,18.0,0.0,0.0,,2.0,0.0,New,6056.910569105691,Brussels,9.0
3000,Leuven,House,Residence,1300000.0,for sale,8.0,600.0,1.0,0.0,1.0,,1.0,,39118.0,4.0,0.0,To renovate,2166.6666666666665,Flanders,3.0
1180,Ukkel,House,Residence,720000.0,for sale,5.0,270.0,0.0,0.0,1.0,20.0,1.0,,190.0,2.0,0.0,,2666.6666666666665,Brussels,
4020,Liege,House,Residence,265000.0,for sale,2.0,175.0,0.0,0.0,1.0,,1.0,,333.0,2.0,0.0,Fully renovated,1514.2857142857142,Wallonia,7.0
7322,Ville Pommeroeul,House,Villa,975000.0,for sale,4.0,328.0,0.0,0.0,1.0,67.0,1.0,,8239.0,4.0,1.0,Normal,2972.560975609756,Wallonia,5.0
8670,Oostduinkerke,House,Residence,450610.0,for sale,3.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,338.0,3.0,0.0,New,3024.228187919463,Flanders,9.0
2280,Grobbendonk,House,Residence,365000.0,for sale,4.0,177.0,1.0,0.0,1.0,18.0,1.0,,,3.0,0.0,New,2062.146892655367,Flanders,9.0
8500,Kortrijk,Apartment,Apartment,235000.0,for sale,1.0,72.0,0.0,0.0,1.0,7.0,0.0,0.0,,2.0,0.0,New,3263.8888888888887,Flanders,9.0
9041,Oostakker,House,Mixed Building,310000.0,for sale,2.0,248.0,1.0,0.0,1.0,52.0,0.0,0.0,174.0,2.0,0.0,To renovate,1250.0,Flanders,3.0
9940,Evergem,House,Residence,345000.0,for sale,3.0,137.0,0.0,0.0,1.0,25.0,1.0,,617.0,3.0,0.0,,2518.2481751824816,Flanders,
8300,Knokke Heist,Apartment,Ground Floor,999950.0,for sale,4.0,163.0,0.0,0.0,1.0,,0.0,0.0,,,0.0,,6134.662576687117,Flanders,
4851,Gemmenich,House,Mixed Building,439000.0,for sale,2.0,109.0,0.0,0.0,1.0,,1.0,355.0,,,0.0,,4027.5229357798166,Wallonia,
4020,Jupille,House,Residence,165000.0,for sale,3.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,2.0,0.0,Excellent,1259.5419847328244,Wallonia,8.0
8560,Wevelgem,House,Residence,389000.0,for sale,4.0,184.0,0.0,0.0,1.0,21.0,1.0,120.0,221.0,2.0,0.0,,2114.1304347826085,Flanders,
3720,Kortessem,House,Residence,298000.0,for sale,3.0,181.0,0.0,0.0,1.0,36.0,1.0,,540.0,3.0,0.0,,1646.4088397790056,Flanders,
1450,Chastre,Apartment,Apartment,180000.0,for sale,1.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,Normal,2571.4285714285716,Wallonia,5.0
9550,Herzele,House,Residence,498000.0,for sale,3.0,177.0,0.0,0.0,1.0,45.0,1.0,2600.0,,,0.0,Excellent,2813.5593220338983,Flanders,8.0
9260,Wichelen,House,Residence,370000.0,for sale,3.0,130.0,0.0,0.0,0.0,0.0,1.0,,263.0,3.0,0.0,New,2846.153846153846,Flanders,9.0
4020,Liege,Apartment,Apartment,185000.0,for sale,2.0,99.0,0.0,0.0,1.0,15.0,0.0,0.0,,2.0,0.0,Normal,1868.6868686868686,Wallonia,5.0
7500,Tournai,Apartment,Apartment,569000.0,for sale,3.0,135.0,1.0,0.0,1.0,,0.0,0.0,,2.0,0.0,Excellent,4214.814814814815,Wallonia,8.0
7090,Steenkerque,House,Villa,665000.0,for sale,4.0,320.0,0.0,0.0,1.0,,1.0,,1861.0,4.0,1.0,To renovate,2078.125,Wallonia,3.0
1030,Schaarbeek,Apartment,Apartment,325000.0,for sale,3.0,117.0,1.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,Excellent,2777.777777777778,Brussels,8.0
1000,Brussels,Apartment,Studio,199000.0,for sale,,35.0,0.0,1.0,0.0,0.0,0.0,0.0,,2.0,0.0,Fully renovated,5685.714285714285,Brussels,7.0
4340,Awans,House,Residence,199000.0,for sale,3.0,131.0,0.0,0.0,1.0,12.0,1.0,232.0,383.0,3.0,0.0,Normal,1519.0839694656488,Wallonia,5.0
2260,Zoerle Parwijs,House,Residence,410000.0,for sale,3.0,150.0,0.0,0.0,1.0,20.0,1.0,,767.0,4.0,0.0,New,2733.3333333333335,Flanders,9.0
1300,Wavre,House,Residence,550000.0,for sale,5.0,200.0,0.0,0.0,1.0,,1.0,,1569.0,4.0,0.0,To be renovated,2750.0,Wallonia,4.0
8400,Oostende,Apartment,Apartment,695000.0,for sale,2.0,75.0,0.0,1.0,1.0,4.0,0.0,0.0,,,0.0,,9266.666666666666,Flanders,
8870,Izegem,House,Residence,210000.0,for sale,2.0,114.0,0.0,0.0,1.0,,0.0,0.0,,2.0,0.0,Normal,1842.1052631578948,Flanders,5.0
5580,Rochefort,House,Residence,215000.0,for sale,4.0,128.0,0.0,0.0,1.0,,1.0,,1133.0,4.0,0.0,To renovate,1679.6875,Wallonia,3.0
1000,Brussels,Apartment,Apartment,495000.0,for sale,4.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,2475.0,Brussels,
1080,Sint Jans Molenbeek,Apartment,Apartment,215000.0,for sale,2.0,70.0,0.0,0.0,1.0,2.0,0.0,0.0,,2.0,0.0,To be renovated,3071.4285714285716,Brussels,4.0
8300,Knokke Heist,House,Villa,700000.0,in public sale,2.0,,0.0,0.0,0.0,0.0,1.0,,828.0,,0.0,,,Flanders,
2800,Mechelen,Apartment,Apartment,249000.0,for sale,3.0,105.0,0.0,0.0,1.0,3.0,0.0,0.0,,,0.0,,2371.4285714285716,Flanders,
1430,Rebecq,Apartment,Apartment,229500.0,for sale,2.0,91.0,0.0,0.0,1.0,19.0,0.0,0.0,,2.0,0.0,New,2521.978021978022,Wallonia,9.0
2820,Bonheiden,House,Villa,1880000.0,for sale,4.0,340.0,1.0,0.0,1.0,,1.0,,2638.0,3.0,1.0,Excellent,5529.411764705882,Flanders,8.0
6800,Libramont Chevigny,House,Villa,379000.0,for sale,5.0,317.0,0.0,0.0,1.0,25.0,1.0,,597.0,4.0,0.0,,1195.583596214511,Wallonia,
9600,Ronse,House,Residence,1295000.0,for sale,8.0,550.0,0.0,1.0,1.0,200.0,1.0,3000.0,5441.0,4.0,0.0,Excellent,2354.5454545454545,Flanders,8.0
8670,Oostduinkerke,House,Villa,185000.0,for sale,2.0,,0.0,1.0,1.0,,1.0,,,,0.0,Excellent,,Flanders,8.0
1630,Linkebeek,House,Residence,695000.0,for sale,3.0,200.0,0.0,0.0,1.0,20.0,1.0,100.0,270.0,3.0,0.0,Excellent,3475.0,Flanders,8.0
9230,Wetteren,House,Residence,149000.0,for sale,2.0,149.0,0.0,0.0,0.0,0.0,1.0,138.0,,,0.0,To be renovated,1000.0,Flanders,4.0
1080,Sint Jans Molenbeek,Apartment,Apartment,229000.0,for sale,2.0,87.0,0.0,0.0,1.0,7.0,0.0,0.0,,,0.0,Normal,2632.183908045977,Brussels,5.0
1050,Elsene,Apartment,Apartment,120000.0,in public sale,1.0,,0.0,0.0,1.0,,0.0,0.0,,,0.0,,,Brussels,
7334,Villerot,House,Residence,270000.0,for sale,2.0,170.0,0.0,0.0,1.0,98.0,1.0,391.0,598.0,4.0,0.0,Normal,1588.235294117647,Wallonia,5.0
5650,Walcourt,House,Residence,395000.0,for sale,12.0,403.0,0.0,0.0,1.0,15.0,1.0,1945.0,2143.0,4.0,0.0,To be renovated,980.1488833746898,Wallonia,4.0
1800,Vilvoorde,Apartment,Apartment,375000.0,for sale,3.0,129.0,0.0,0.0,1.0,,0.0,0.0,,,0.0,,2906.9767441860463,Flanders,
2830,Willebroek,House,Residence,450000.0,for sale,4.0,176.0,0.0,0.0,0.0,0.0,1.0,,,,0.0,,2556.818181818182,Flanders,
4100,Seraing,House,Mixed Building,285000.0,for sale,3.0,182.0,1.0,0.0,1.0,20.0,1.0,428.0,598.0,3.0,0.0,Normal,1565.934065934066,Wallonia,5.0
4500,Huy,House,Residence,395000.0,for sale,4.0,275.0,1.0,0.0,1.0,40.0,1.0,,1542.0,4.0,0.0,Normal,1436.3636363636363,Wallonia,5.0
9600,Ronse,House,Residence,225000.0,for sale,3.0,131.0,1.0,0.0,1.0,,1.0,146.0,225.0,3.0,0.0,Normal,1717.557251908397,Flanders,5.0
4780,Saint Vith,Apartment,Apartment,448802.0,for sale,3.0,102.0,0.0,0.0,1.0,9.0,0.0,0.0,,,0.0,New,4400.019607843137,Wallonia,9.0
1070,Anderlecht,Apartment,Apartment,239000.0,for sale,3.0,90.0,1.0,0.0,1.0,24.0,0.0,0.0,,3.0,0.0,Normal,2655.5555555555557,Brussels,5.0
1652,Alsemberg,House,Villa,625000.0,for sale,3.0,250.0,0.0,0.0,1.0,14.0,1.0,,516.0,,0.0,,2500.0,Flanders,
2431,Veerle,House,Residence,414000.0,for sale,3.0,165.0,1.0,0.0,1.0,,1.0,,489.0,3.0,0.0,Excellent,2509.090909090909,Flanders,8.0
9190,Kemzeke,House,Residence,499000.0,for sale,4.0,240.0,0.0,0.0,1.0,,1.0,235.0,385.0,2.0,0.0,New,2079.1666666666665,Flanders,9.0
3500,Hasselt,House,Residence,410622.0,for sale,3.0,169.0,0.0,0.0,1.0,17.0,1.0,,,2.0,0.0,,2429.715976331361,Flanders,
6950,Harsin,House,Residence,349000.0,for sale,4.0,130.0,0.0,0.0,1.0,,1.0,,1173.0,4.0,0.0,,2684.6153846153848,Wallonia,
2660,Hoboken,House,Residence,785000.0,for sale,5.0,535.0,0.0,0.0,1.0,26.0,1.0,210.0,798.0,2.0,0.0,Normal,1467.2897196261683,Flanders,5.0
4420,Tilleur,House,Residence,189000.0,for sale,2.0,98.0,1.0,0.0,1.0,22.0,1.0,182.0,278.0,2.0,0.0,Normal,1928.5714285714287,Wallonia,5.0
9000,Gent,House,Residence,1370000.0,for sale,12.0,600.0,0.0,0.0,1.0,,1.0,,,,0.0,Normal,2283.3333333333335,Flanders,5.0
4000,Liege,House,Residence,439000.0,for sale,9.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,4.0,0.0,To renovate,2195.0,Wallonia,3.0
4000,Liege,Apartment,Apartment,199000.0,for sale,2.0,74.0,1.0,0.0,1.0,,0.0,0.0,,,0.0,Excellent,2689.189189189189,Wallonia,8.0
1000,Brussels,Apartment,Penthouse,2659000.0,for sale,4.0,244.0,0.0,0.0,1.0,125.0,1.0,,,3.0,0.0,New,10897.540983606557,Brussels,9.0
1050,Elsene,Apartment,Apartment,650000.0,for sale,3.0,209.0,0.0,0.0,1.0,36.0,0.0,0.0,,2.0,0.0,,3110.0478468899523,Brussels,
7500,Tournai,House,Residence,195000.0,for sale,3.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,1695.6521739130435,Wallonia,
2060,Antwerp,Apartment,Apartment,174999.0,for sale,2.0,59.0,0.0,0.0,1.0,5.0,0.0,0.0,,2.0,0.0,Normal,2966.084745762712,Flanders,5.0
8890,Moorslede,House,Residence,697000.0,for sale,5.0,,0.0,0.0,1.0,,1.0,,9366.0,,0.0,,,Flanders,
1190,Vorst,Apartment,Penthouse,590000.0,for sale,3.0,135.0,0.0,0.0,1.0,14.0,0.0,0.0,,,0.0,,4370.37037037037,Brussels,
3130,Begijnendijk,House,Mixed Building,488000.0,for sale,,150.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.0,0.0,,3253.3333333333335,Flanders,
1640,Sint Genesius Rode,Apartment,Apartment,215000.0,for sale,1.0,50.0,1.0,0.0,1.0,8.0,0.0,0.0,,,0.0,Normal,4300.0,Flanders,5.0
2930,Brasschaat,House,Residence,499000.0,for sale,3.0,190.0,0.0,0.0,1.0,,1.0,,653.0,4.0,0.0,Normal,2626.315789473684,Flanders,5.0
1150,Sint Pieters Woluwe,House,Residence,700000.0,for sale,5.0,301.0,1.0,0.0,1.0,6.0,1.0,50.0,188.0,2.0,0.0,To be renovated,2325.5813953488373,Brussels,4.0
1400,Nivelles,Apartment,Apartment,170000.0,for sale,2.0,61.0,0.0,0.0,1.0,,1.0,,,2.0,0.0,Normal,2786.8852459016393,Wallonia,5.0
4140,Sprimont,House,Residence,219000.0,for sale,3.0,127.0,0.0,0.0,1.0,33.0,1.0,,5760.0,4.0,0.0,To renovate,1724.4094488188975,Wallonia,3.0
7500,Tournai,Apartment,Apartment,155000.0,for sale,2.0,87.0,0.0,0.0,1.0,7.0,0.0,0.0,,2.0,0.0,Normal,1781.6091954022988,Wallonia,5.0
2000,Antwerp,Apartment,Penthouse,549000.0,for sale,2.0,108.0,0.0,0.0,1.0,30.0,0.0,0.0,,3.0,0.0,Excellent,5083.333333333333,Flanders,8.0
4000,Liege,Apartment,Apartment,40000.0,for sale,3.0,120.0,1.0,0.0,1.0,67.0,0.0,0.0,,,0.0,,333.3333333333333,Wallonia,
1050,Elsene,Apartment,Apartment,349000.0,for sale,2.0,88.0,1.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,To renovate,3965.909090909091,Brussels,3.0
1000,Brussels,Apartment,Apartment,499000.0,for sale,4.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,New,3099.3788819875776,Brussels,9.0
8301,Duinbergen,Apartment,Apartment,395000.0,for sale,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,Flanders,
8470,Gistel,House,Residence,437403.0,for sale,4.0,186.0,1.0,0.0,1.0,,1.0,,348.0,3.0,0.0,Excellent,2351.6290322580644,Flanders,8.0
3650,Dilsen Stokkem,House,Residence,362969.0,for sale,3.0,143.0,0.0,0.0,1.0,,1.0,53.0,,,0.0,,2538.244755244755,Flanders,
1800,Vilvoorde,House,Residence,496200.0,for sale,4.0,160.0,1.0,0.0,1.0,10.0,1.0,,166.0,2.0,0.0,New,3101.25,Flanders,9.0
4420,Saint Nicolas,House,Residence,375000.0,for sale,3.0,182.0,0.0,0.0,1.0,42.0,1.0,165.0,,4.0,0.0,Excellent,2060.4395604395604,Wallonia,8.0
6760,Virton,House,Residence,220000.0,for sale,4.0,144.0,1.0,0.0,1.0,,1.0,,235.0,3.0,0.0,Excellent,1527.7777777777778,Wallonia,8.0
8660,De Panne,Apartment,Apartment,350000.0,for sale,2.0,94.0,0.0,0.0,1.0,,1.0,,,,0.0,,3723.404255319149,Flanders,
5590,Ciney,House,Residence,199000.0,for sale,3.0,143.0,0.0,0.0,1.0,12.0,0.0,0.0,,2.0,0.0,,1391.6083916083917,Wallonia,
2580,Putte,House,Residence,699744.0,for sale,4.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,1090.0,3.0,0.0,New,3380.4057971014495,Flanders,9.0
4000,Liege,House,Mansion,995000.0,for sale,2.0,84.0,0.0,0.0,1.0,120.0,1.0,,26264.0,4.0,0.0,Normal,11845.238095238095,Wallonia,5.0
6900,Marche En Famenne,Apartment,Apartment,108500.0,for sale,1.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,Normal,1937.5,Wallonia,5.0
6980,La Roche En Ardenne,House,Residence,179000.0,for sale,3.0,127.0,0.0,0.0,1.0,,0.0,0.0,37.0,2.0,0.0,Normal,1409.4488188976377,Wallonia,5.0
8670,Koksijde,House,Villa,995000.0,for sale,3.0,164.0,0.0,0.0,0.0,0.0,1.0,,4000.0,,0.0,Normal,6067.073170731707,Flanders,5.0
1500,Halle,House,Residence,425000.0,for sale,,317.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,2.0,0.0,,1340.6940063091483,Flanders,
1020,Laken,Apartment,Apartment,230000.0,for sale,2.0,80.0,0.0,0.0,1.0,7.0,0.0,0.0,,2.0,0.0,,2875.0,Brussels,
2500,Lier,House,Residence,475000.0,for sale,3.0,178.0,0.0,0.0,1.0,,1.0,,309.0,2.0,0.0,Normal,2668.5393258426966,Flanders,5.0
6280,Gerpinnes,House,Residence,340000.0,for sale,3.0,204.0,0.0,0.0,0.0,0.0,1.0,,953.0,4.0,0.0,Normal,1666.6666666666667,Wallonia,5.0
1050,Elsene,Apartment,Apartment,375000.0,for sale,1.0,75.0,0.0,0.0,1.0,9.0,0.0,0.0,,2.0,0.0,Normal,5000.0,Brussels,5.0
4400,Flemalle,House,Residence,330000.0,for sale,2.0,155.0,0.0,0.0,1.0,,1.0,,292.0,3.0,1.0,Normal,2129.032258064516,Wallonia,5.0
4100,Seraing,Apartment,Apartment,169000.0,for sale,2.0,70.0,0.0,0.0,1.0,13.0,0.0,0.0,,,0.0,To renovate,2414.285714285714,Wallonia,3.0
1070,Anderlecht,Apartment,Apartment,340000.0,for sale,3.0,115.0,1.0,0.0,1.0,36.0,0.0,0.0,,,0.0,Excellent,2956.521739130435,Brussels,8.0
7063,Chaussee Notre Dame Louvignies,House,Residence,850000.0,for sale,8.0,245.0,0.0,0.0,1.0,,1.0,,3143.0,4.0,0.0,Excellent,3469.387755102041,Wallonia,8.0
3040,Huldenberg,House,Residence,425000.0,for sale,5.0,120.0,1.0,0.0,1.0,,1.0,,914.0,4.0,0.0,To renovate,3541.6666666666665,Flanders,3.0
7870,Lens,House,Villa,366050.0,for sale,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,1242.0,4.0,0.0,New,,Wallonia,9.0
1060,Sint Gillis,Apartment,Triplex,1600000.0,for sale,,430.0,0.0,0.0,0.0,0.0,1.0,,,,0.0,Excellent,3720.9302325581393,Brussels,8.0
4900,Spa,House,Master House,440000.0,for sale,6.0,352.0,0.0,0.0,1.0,,1.0,,425.0,3.0,0.0,Excellent,1250.0,Wallonia,8.0
7760,Pottes,House,Cottage,171000.0,for sale,2.0,,0.0,0.0,0.0,0.0,1.0,,2284.0,4.0,0.0,To be renovated,,Wallonia,4.0
9190,Stekene,Apartment,Ground Floor,435000.0,for sale,2.0,123.0,0.0,0.0,1.0,28.0,0.0,0.0,,2.0,0.0,New,3536.5853658536585,Flanders,9.0
1400,Nivelles,Apartment,Apartment,260000.0,for sale,2.0,80.0,1.0,0.0,1.0,,0.0,0.0,,,0.0,Excellent,3250.0,Wallonia,8.0
6280,Gerpinnes,House,Residence,585000.0,for sale,3.0,280.0,0.0,0.0,1.0,,1.0,,4128.0,4.0,1.0,Normal,2089.285714285714,Wallonia,5.0
6001,Marcinelle,House,Residence,499000.0,for sale,4.0,269.0,0.0,0.0,1.0,,1.0,,,4.0,1.0,Normal,1855.018587360595,Wallonia,5.0
4020,Liege,Apartment,Apartment,166000.0,for sale,2.0,90.0,1.0,0.0,1.0,,0.0,0.0,,2.0,0.0,Excellent,1844.4444444444443,Wallonia,8.0
2160,Wommelgem,Apartment,Apartment,199000.0,for sale,,77.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,2584.4155844155844,Flanders,
7000,Mons,House,Residence,119000.0,for sale,3.0,,0.0,0.0,0.0,0.0,1.0,,120.0,2.0,0.0,To renovate,,Wallonia,3.0
4360,Bergilers,House,Residence,475000.0,for sale,,,0.0,0.0,0.0,0.0,0.0,0.0,1343.0,,0.0,To renovate,,Wallonia,3.0
1180,Ukkel,Apartment,Apartment,310000.0,for sale,3.0,100.0,0.0,0.0,1.0,8.0,0.0,0.0,,3.0,0.0,To be renovated,3100.0,Brussels,4.0
2222,Itegem,House,Residence,699000.0,for sale,4.0,279.0,0.0,0.0,1.0,,1.0,,21370.0,4.0,0.0,Normal,2505.3763440860216,Flanders,5.0
6240,Farciennes,House,Residence,90000.0,in public sale,2.0,,0.0,0.0,1.0,,0.0,0.0,130.0,2.0,0.0,,,Wallonia,
6040,Jumet,House,Residence,79900.0,for sale,2.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,To be renovated,1175.0,Wallonia,4.0
6900,Aye,House,Cottage,116000.0,for sale,4.0,104.0,0.0,0.0,0.0,0.0,1.0,,1890.0,,0.0,,1115.3846153846155,Wallonia,
6780,Messancy,Apartment,Apartment,225000.0,for sale,2.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.0,0.0,Normal,2922.0779220779223,Wallonia,5.0
4051,Vaux Sous Chevremont,House,Bungalow,250000.0,for sale,2.0,105.0,0.0,0.0,1.0,,1.0,482.0,610.0,4.0,0.0,To be renovated,2380.9523809523807,Wallonia,4.0
4800,Verviers,Apartment,Apartment,205000.0,for sale,2.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,Fully renovated,1507.3529411764705,Wallonia,7.0
4683,Vivegnis,House,Residence,145000.0,for sale,1.0,50.0,1.0,0.0,1.0,,1.0,,337.0,2.0,0.0,Excellent,2900.0,Wallonia,8.0
1830,Machelen,Apartment,Apartment,330000.0,for sale,2.0,97.0,0.0,0.0,1.0,13.0,0.0,0.0,,2.0,0.0,New,3402.061855670103,Flanders,9.0
4100,Seraing,House,Residence,135000.0,for sale,2.0,120.0,0.0,0.0,1.0,15.0,0.0,0.0,150.0,2.0,0.0,To be renovated,1125.0,Wallonia,4.0
4520,Antheit,House,Residence,240000.0,for sale,4.0,,0.0,0.0,1.0,,1.0,,905.0,4.0,0.0,Normal,,Wallonia,5.0
4257,Berloz,House,Residence,427519.0,for sale,4.0,183.0,0.0,0.0,0.0,0.0,1.0,,974.0,3.0,0.0,New,2336.1693989071036,Wallonia,9.0
7711,Dottignies,House,Villa,428000.0,for sale,4.0,195.0,0.0,0.0,1.0,,1.0,,795.0,4.0,0.0,,2194.871794871795,Wallonia,
4101,Jemeppe,House,Residence,179000.0,for sale,4.0,147.0,0.0,0.0,1.0,40.0,1.0,281.0,348.0,2.0,0.0,To renovate,1217.687074829932,Wallonia,3.0
7950,Chievres,House,Residence,360000.0,for sale,,182.0,0.0,0.0,1.0,,1.0,,1530.0,,1.0,Excellent,1978.021978021978,Wallonia,8.0
6900,Hargimont,Apartment,Duplex,109000.0,for sale,2.0,46.0,0.0,0.0,0.0,0.0,1.0,,,2.0,0.0,Normal,2369.5652173913045,Wallonia,5.0
1050,Elsene,Apartment,Apartment,325000.0,for sale,2.0,105.0,0.0,0.0,1.0,,0.0,0.0,,2.0,0.0,,3095.2380952380954,Brussels,
5020,Malonne,House,Residence,427370.0,for sale,3.0,190.0,0.0,0.0,0.0,0.0,1.0,,802.0,4.0,0.0,New,2249.315789473684,Wallonia,9.0
1340,Ottignies,Apartment,Apartment,199000.0,for sale,1.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,0.0,Normal,3061.5384615384614,Wallonia,5.0
3500,Hasselt,House,Residence,185000.0,for sale,1.0,36.0,0.0,0.0,1.0,,1.0,,17834.0,4.0,0.0,,5138.888888888889,Flanders,
9900,Eeklo,Apartment,Apartment,295000.0,for sale,2.0,138.0,0.0,0.0,1.0,14.0,0.0,0.0,,2.0,0.0,Excellent,2137.68115942029,Flanders,8.0
4480,Engis,House,Residence,199500.0,for sale,3.0,105.0,0.0,0.0,1.0,15.0,1.0,150.0,202.0,3.0,0.0,To be renovated,1900.0,Wallonia,4.0
9050,Gentbrugge,House,Residence,500000.0,for sale,3.0,150.0,0.0,0.0,1.0,9.0,1.0,30.0,114.0,2.0,0.0,New,3333.3333333333335,Flanders,9.0
1200,Sint Lambrechts Woluwe,Apartment,Apartment,502000.0,for sale,2.0,104.0,0.0,0.0,1.0,4.0,0.0,0.0,,2.0,0.0,New,4826.923076923077,Brussels,9.0
1070,Anderlecht,House,Residence,475000.0,for sale,4.0,240.0,0.0,0.0,1.0,,1.0,80.0,213.0,2.0,0.0,To renovate,1979.1666666666667,Brussels,3.0
1030,Schaarbeek,House,Mixed Building,1125000.0,for sale,5.0,368.0,1.0,0.0,1.0,30.0,1.0,300.0,717.0,2.0,0.0,Normal,3057.0652173913045,Brussels,5.0
1400,Nivelles,House,Residence,360000.0,for sale,3.0,141.0,0.0,0.0,1.0,18.0,1.0,100.0,268.0,2.0,0.0,,2553.191489361702,Wallonia,
6280,Gerpinnes,House,Residence,495000.0,for sale,3.0,167.0,0.0,0.0,0.0,0.0,1.0,872.0,872.0,4.0,0.0,Normal,2964.0718562874254,Wallonia,5.0
4820,Dison,House,Residence,119000.0,for sale,3.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,Normal,762.8205128205128,Wallonia,5.0
7080,La Bouverie,House,Residence,85000.0,for sale,4.0,155.0,0.0,0.0,1.0,,1.0,,177.0,2.0,0.0,To be renovated,548.3870967741935,Wallonia,4.0
2250,Olen,House,Residence,315000.0,for sale,3.0,189.0,0.0,0.0,1.0,,0.0,0.0,296.0,2.0,0.0,Normal,1666.6666666666667,Flanders,5.0
9130,Kieldrecht,House,Residence,449000.0,for sale,4.0,210.0,0.0,0.0,1.0,33.0,1.0,320.0,,3.0,0.0,Normal,2138.095238095238,Flanders,5.0
2830,Willebroek,Apartment,Apartment,315000.0,for sale,2.0,95.0,0.0,0.0,1.0,25.0,0.0,0.0,,,0.0,,3315.7894736842104,Flanders,
4802,Heusy,House,Master House,490000.0,for sale,7.0,350.0,0.0,0.0,1.0,70.0,1.0,430.0,671.0,3.0,0.0,Normal,1400.0,Wallonia,5.0
4300,Waremme,House,Bungalow,339000.0,for sale,3.0,140.0,0.0,0.0,1.0,30.0,1.0,350.0,572.0,3.0,0.0,,2421.4285714285716,Wallonia,
4680,Oupeye,House,Residence,400000.0,for sale,4.0,198.0,0.0,0.0,1.0,,1.0,,521.0,4.0,0.0,Normal,2020.20202020202,Wallonia,5.0
4540,Amay,House,Residence,413012.0,for sale,4.0,148.0,0.0,0.0,0.0,0.0,1.0,,2300.0,4.0,0.0,New,2790.6216216216217,Wallonia,9.0
1785,Merchtem,House,Mixed Building,895000.0,for sale,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,4400.0,,0.0,,,Flanders,
